<OPEN>,<LOW>,<HIGH>,<CLOSE>,<amount>,<perc>,<DTYYYYMMDD>,<shamsi>
35270,35250,35300,35250,50,0.14%,2013-05-14,1392/02/24
34850,34850,35300,35300,400,1.15%,2013-05-13,1392/02/23
34850,34700,34900,34900,250,0.72%,2013-05-12,1392/02/22
35300,34650,35300,34650,700,2.02%,2013-05-11,1392/02/21
35350,35300,35350,35350,100,0.28%,2013-05-09,1392/02/19
35650,35450,35650,35450,150,0.42%,2013-05-08,1392/02/18
35650,35550,35650,35600,100,0.28%,2013-05-07,1392/02/17
35850,35700,35850,35700,300,0.84%,2013-05-06,1392/02/16
35800,35750,36000,36000,400,1.12%,2013-05-05,1392/02/15
35700,35500,35700,35600,50,0.14%,2013-05-04,1392/02/14
35400,35400,35550,35550,150,0.42%,2013-05-02,1392/02/12
35750,35700,35750,35700,100,0.28%,2013-05-01,1392/02/11
35950,35800,35950,35800,100,0.28%,2013-04-30,1392/02/10
35800,35800,36100,35900,50,0.14%,2013-04-29,1392/02/09
35700,35600,35850,35850,-,-,2013-04-28,1392/02/08
36200,35850,36200,35850,300,0.84%,2013-04-27,1392/02/07
36350,36150,36350,36150,250,0.69%,2013-04-25,1392/02/05
35650,35650,36400,36400,800,2.25%,2013-04-24,1392/02/04
35600,35450,35600,35600,100,0.28%,2013-04-23,1392/02/03
35450,35400,35500,35500,150,0.42%,2013-04-22,1392/02/02
35150,35150,35350,35350,150,0.43%,2013-04-21,1392/02/01
35450,35100,35500,35200,100,0.28%,2013-04-20,1392/01/31
35350,35300,35350,35300,50,0.14%,2013-04-18,1392/01/29
35100,35100,35250,35250,200,0.57%,2013-04-17,1392/01/28
35200,35000,35200,35050,-,-,2013-04-16,1392/01/27
35100,35050,35200,35050,100,0.29%,2013-04-15,1392/01/26
35200,35050,35300,35150,100,0.29%,2013-04-13,1392/01/24
35300,35050,35300,35050,100,0.29%,2013-04-11,1392/01/22
35500,35150,35500,35150,250,0.71%,2013-04-10,1392/01/21
35400,35400,35650,35400,-,-,2013-04-09,1392/01/20
36150,35400,36150,35400,950,2.68%,2013-04-08,1392/01/19
36000,35950,36400,36350,1250,3.56%,2013-04-07,1392/01/18
34500,34500,35400,35100,1050,3.08%,2013-04-06,1392/01/17
34000,33950,34050,34050,50,0.15%,2013-03-18,1391/12/28
33400,33400,34200,34100,780,2.34%,2013-03-17,1391/12/27
33950,33300,33950,33320,680,2.04%,2013-03-16,1391/12/26
34200,34000,34250,34000,400,1.18%,2013-03-14,1391/12/24
34300,34100,34450,34400,350,1.02%,2013-03-13,1391/12/23
35050,34700,35050,34750,350,1.01%,2013-03-12,1391/12/22
35300,34900,35500,35100,350,1.01%,2013-03-11,1391/12/21
34850,34450,34850,34750,50,0.14%,2013-03-10,1391/12/20
35450,34800,35450,34800,900,2.59%,2013-03-09,1391/12/19
36400,35700,36400,35700,200,0.56%,2013-03-07,1391/12/17
34800,34800,35900,35900,1500,4.36%,2013-03-06,1391/12/16
33300,33300,34700,34400,1350,4.08%,2013-03-05,1391/12/15
33900,32850,33900,33050,1850,5.60%,2013-03-04,1391/12/14
36100,34900,36100,34900,1550,4.44%,2013-03-03,1391/12/13
36500,36450,36650,36450,300,0.82%,2013-03-02,1391/12/12
37000,36750,37000,36750,300,0.82%,2013-02-28,1391/12/10
37900,37050,37900,37050,600,1.62%,2013-02-27,1391/12/09
37450,37450,37850,37650,190,0.51%,2013-02-26,1391/12/08
36890,36890,37460,37460,710,1.93%,2013-02-25,1391/12/07
36650,36550,36750,36750,50,0.14%,2013-02-24,1391/12/06
37000,36800,37100,36800,50,0.14%,2013-02-23,1391/12/05
36700,36700,36750,36750,150,0.41%,2013-02-21,1391/12/03
36800,36800,37100,36900,350,0.95%,2013-02-20,1391/12/02
37400,37250,37500,37250,150,0.40%,2013-02-19,1391/12/01
36600,36600,37100,37100,300,0.82%,2013-02-18,1391/11/30
37000,36800,37000,36800,500,1.36%,2013-02-17,1391/11/29
37450,37140,37450,37300,200,0.54%,2013-02-16,1391/11/28
36900,36900,37500,37500,1000,2.74%,2013-02-14,1391/11/26
36000,35900,36500,36500,700,1.92%,2013-02-13,1391/11/25
37500,37200,37500,37200,500,1.34%,2013-02-12,1391/11/24
38300,37700,38300,37700,800,2.12%,2013-02-11,1391/11/23
38250,38250,38500,38500,300,0.79%,2013-02-09,1391/11/21
37900,37900,38200,38200,1050,2.83%,2013-02-07,1391/11/19
37700,37150,37700,37150,1350,3.63%,2013-02-06,1391/11/18
38900,38500,38900,38500,250,0.65%,2013-02-05,1391/11/17
37700,37700,38250,38250,150,0.39%,2013-02-04,1391/11/16
38100,37800,38100,38100,100,0.26%,2013-02-03,1391/11/15
39400,37800,39700,38200,700,1.83%,2013-02-02,1391/11/14
37800,37800,38900,38900,950,2.50%,2013-01-31,1391/11/12
36800,36800,38100,37950,1350,3.69%,2013-01-30,1391/11/11
36600,36600,36600,36600,100,0.27%,2013-01-29,1391/11/10
36300,36000,36710,36500,20,0.05%,2013-01-28,1391/11/09
35600,35600,36520,36520,1020,2.87%,2013-01-27,1391/11/08
35000,35000,35500,35500,250,0.71%,2013-01-26,1391/11/07
35400,35200,35400,35250,350,0.99%,2013-01-24,1391/11/05
36500,34960,36500,35600,590,1.66%,2013-01-23,1391/11/04
35240,35240,36500,36190,1040,2.96%,2013-01-22,1391/11/03
34400,34400,35430,35150,1050,3.08%,2013-01-21,1391/11/02
33300,33300,34350,34100,700,2.10%,2013-01-20,1391/11/01
33150,33150,33400,33400,350,1.06%,2013-01-19,1391/10/30
33080,33050,33080,33050,-,-,2013-01-17,1391/10/28
33300,33010,33300,33050,-,-,2013-01-16,1391/10/27
32930,32900,33100,33050,150,0.46%,2013-01-15,1391/10/26
32900,32850,32950,32900,20,0.06%,2013-01-14,1391/10/25
32700,32700,33080,32880,80,0.24%,2013-01-13,1391/10/24
32800,32800,32800,32800,50,0.15%,2013-01-10,1391/10/21
32550,32550,33250,32850,190,0.58%,2013-01-09,1391/10/20
32420,32400,32660,32660,310,0.96%,2013-01-08,1391/10/19
32400,32300,32400,32350,110,0.34%,2013-01-07,1391/10/18
32400,32330,32460,32460,110,0.34%,2013-01-06,1391/10/17
32350,32350,32350,32350,100,0.31%,2013-01-05,1391/10/16
32350,32350,32500,32450,50,0.15%,2013-01-02,1391/10/13
32400,32400,32550,32400,-,-,2013-01-01,1391/10/12
32900,32400,32900,32400,100,0.31%,2012-12-31,1391/10/11
31950,31600,32300,32300,200,0.62%,2012-12-30,1391/10/10
32800,32100,32800,32100,500,1.56%,2012-12-29,1391/10/09
32850,32600,32850,32600,150,0.46%,2012-12-27,1391/10/07
32640,32480,33280,32750,570,1.74%,2012-12-26,1391/10/06
34200,33320,34200,33320,-,-,2012-12-25,1391/10/05
33500,33320,33500,33320,920,2.84%,2012-12-24,1391/10/04
31800,31800,32400,32400,700,2.21%,2012-12-23,1391/10/03
31500,31300,31700,31700,700,2.26%,2012-12-22,1391/10/02
31000,31000,31000,31000,150,0.49%,2012-12-20,1391/09/30
31250,30850,31350,30850,250,0.81%,2012-12-19,1391/09/29
30900,30900,31100,31100,770,2.54%,2012-12-18,1391/09/28
30000,30000,30330,30330,330,1.10%,2012-12-17,1391/09/27
30000,30000,30000,30000,300,1.01%,2012-12-16,1391/09/26
29700,29700,29700,29700,500,1.68%,2012-12-15,1391/09/25
30200,30200,30200,30200,250,0.83%,2012-12-13,1391/09/23
29950,29950,29950,29950,150,0.50%,2012-12-12,1391/09/22
30100,30100,30100,30100,300,1.01%,2012-12-11,1391/09/21
29800,29800,29800,29800,800,2.76%,2012-12-10,1391/09/20
29000,29000,29000,29000,1500,5.17%,2012-12-09,1391/09/19
30500,30500,30500,30500,1200,4.10%,2012-12-08,1391/09/18
29300,29300,29300,29300,-,-,2012-12-07,1391/09/17
29300,29300,29300,29300,-,-,2012-12-06,1391/09/16
29300,29300,29300,29300,200,0.69%,2012-12-05,1391/09/15
29100,29100,29100,29100,200,0.69%,2012-12-04,1391/09/14
29300,29300,29300,29300,-,-,2012-12-03,1391/09/13
29300,29300,29300,29300,200,0.68%,2012-12-02,1391/09/12
29500,29500,29500,29500,800,2.79%,2012-12-01,1391/09/11
28700,28700,28700,28700,300,1.05%,2012-11-29,1391/09/09
29000,29000,29000,29000,1000,3.57%,2012-11-28,1391/09/08
28000,28000,28000,28000,900,3.21%,2012-11-27,1391/09/07
28900,28900,28900,28900,100,0.35%,2012-11-26,1391/09/06
29000,29000,29000,29000,-,-,2012-11-25,1391/09/05
29000,29000,29000,29000,-,-,2012-11-24,1391/09/04
29000,29000,29000,29000,-,-,2012-11-23,1391/09/03
28400,28400,29000,29000,600,2.11%,2012-11-22,1391/09/02
28400,28400,28400,28400,1900,7.17%,2012-11-21,1391/09/01
26500,26500,26500,26500,1500,5.66%,2012-11-20,1391/08/30
28000,28000,28000,28000,500,1.79%,2012-11-19,1391/08/29
28500,28500,28500,28500,900,3.16%,2012-11-18,1391/08/28
29400,29400,29400,29400,400,1.36%,2012-11-17,1391/08/27
29800,29800,29800,29800,-,-,2012-11-16,1391/08/26
29800,29800,29800,29800,-,-,2012-11-15,1391/08/25
29800,29800,29800,29800,200,0.67%,2012-11-14,1391/08/24
30000,30000,30000,30000,500,1.67%,2012-11-13,1391/08/23
30500,30500,30500,30500,200,0.66%,2012-11-12,1391/08/22
30700,30700,30700,30700,300,0.98%,2012-11-11,1391/08/21
31000,31000,31000,31000,800,2.58%,2012-11-10,1391/08/20
31800,31800,31800,31800,-,-,2012-11-09,1391/08/19
31800,31800,31800,31800,-,-,2012-11-08,1391/08/18
31800,31800,31800,31800,200,0.63%,2012-11-07,1391/08/17
32000,32000,32000,32000,2500,8.47%,2012-11-06,1391/08/16
29500,29500,29500,29500,-,-,2012-11-05,1391/08/15
31000,29500,31000,29500,3400,11.53%,2012-11-04,1391/08/14
32900,32900,32900,32900,-,-,2012-11-03,1391/08/13
32900,32900,32900,32900,-,-,2012-11-02,1391/08/12
32900,32900,32900,32900,-,-,2012-11-01,1391/08/11
32900,32900,32900,32900,100,0.30%,2012-10-31,1391/08/10
33000,33000,33000,33000,400,1.21%,2012-10-30,1391/08/09
33400,33400,33400,33400,500,1.52%,2012-10-29,1391/08/08
32900,32900,32900,32900,500,1.52%,2012-10-28,1391/08/07
33400,33400,33400,33400,600,1.80%,2012-10-27,1391/08/06
34000,34000,34000,34000,-,-,2012-10-26,1391/08/05
34000,34000,34000,34000,-,-,2012-10-25,1391/08/04
34000,34000,34000,34000,1300,3.98%,2012-10-24,1391/08/03
33000,32700,33000,32700,3300,10.09%,2012-10-23,1391/08/02
36000,36000,36000,36000,600,1.69%,2012-10-22,1391/08/01
35500,35000,35500,35400,600,1.69%,2012-10-21,1391/07/30
36000,36000,36000,36000,700,1.98%,2012-10-20,1391/07/29
33350,33350,36000,35300,1950,5.85%,2012-10-18,1391/07/27
33350,33350,33350,33350,2650,7.95%,2012-10-17,1391/07/26
36000,36000,36000,36000,800,2.27%,2012-10-16,1391/07/25
34600,34600,35400,35200,1200,3.53%,2012-10-15,1391/07/24
33700,33500,34200,34000,50,0.15%,2012-10-14,1391/07/23
33950,33950,33950,33950,700,2.11%,2012-10-13,1391/07/22
33000,33000,33450,33250,250,0.76%,2012-10-11,1391/07/20
32200,31250,33500,33000,-,-,2012-10-10,1391/07/19
34000,33000,34500,33000,400,1.21%,2012-10-09,1391/07/18
30670,30670,33400,33400,3400,11.33%,2012-10-08,1391/07/17
29800,28500,31200,30000,300,1%,2012-10-07,1391/07/16
29000,28500,31500,30300,300,1%,2012-10-06,1391/07/15
31000,29600,32000,30000,4000,13.33%,2012-10-04,1391/07/13
35700,30000,36300,34000,2100,6.18%,2012-10-03,1391/07/12
33300,33300,36100,36100,1400,4.03%,2012-10-02,1391/07/11
29680,29680,34700,34700,4900,16.44%,2012-10-01,1391/07/10
29600,29410,29800,29800,1360,4.78%,2012-09-30,1391/07/09
27160,27160,28500,28440,1540,5.72%,2012-09-29,1391/07/08
26760,26760,26900,26900,600,2.28%,2012-09-27,1391/07/06
26150,26120,26460,26300,820,3.22%,2012-09-26,1391/07/05
25310,25310,26530,25480,280,1.11%,2012-09-25,1391/07/04
24600,24600,25300,25200,440,1.78%,2012-09-24,1391/07/03
24660,24510,24780,24760,70,0.28%,2012-09-23,1391/07/02
24740,24370,24740,24690,310,1.27%,2012-09-22,1391/07/01
24340,24340,24410,24380,100,0.41%,2012-09-20,1391/06/30
24210,23990,24360,24280,80,0.33%,2012-09-19,1391/06/29
24700,24300,24820,24360,570,2.34%,2012-09-18,1391/06/28
24470,24470,25240,24930,460,1.88%,2012-09-17,1391/06/27
24350,24320,24550,24470,10,0.04%,2012-09-16,1391/06/26
23850,23850,24480,24480,570,2.38%,2012-09-15,1391/06/25
23900,23820,24000,23910,840,3.51%,2012-09-13,1391/06/23
25200,24250,25200,24750,850,3.43%,2012-09-11,1391/06/21
24900,24900,26300,25600,1120,4.58%,2012-09-10,1391/06/20
23140,23140,24480,24480,1460,6.34%,2012-09-09,1391/06/19
22500,22500,23020,23020,810,3.65%,2012-09-08,1391/06/18
22370,22210,22500,22210,30,0.14%,2012-09-06,1391/06/16
21820,21810,22190,22180,360,1.65%,2012-09-05,1391/06/15
21820,21750,21910,21820,90,0.41%,2012-09-04,1391/06/14
21500,21330,21730,21730,140,0.65%,2012-09-03,1391/06/13
21780,21590,21780,21590,210,0.97%,2012-09-02,1391/06/12
21850,21770,21850,21800,140,0.64%,2012-09-01,1391/06/11
21930,21930,21950,21940,-,-,2012-08-29,1391/06/08
21930,21930,21940,21940,20,0.09%,2012-08-28,1391/06/07
21750,21720,21960,21960,230,1.06%,2012-08-27,1391/06/06
22000,21650,22000,21730,210,0.97%,2012-08-26,1391/06/05
21830,21820,22100,21940,310,1.43%,2012-08-25,1391/06/04
21420,21420,21690,21630,270,1.26%,2012-08-23,1391/06/02
21360,21290,21360,21360,70,0.33%,2012-08-22,1391/06/01
21210,21180,21290,21290,90,0.42%,2012-08-21,1391/05/31
21300,21200,21320,21200,60,0.28%,2012-08-18,1391/05/28
21110,21060,21260,21260,190,0.90%,2012-08-16,1391/05/26
21230,21070,21240,21070,140,0.66%,2012-08-15,1391/05/25
21290,21210,21310,21210,90,0.42%,2012-08-14,1391/05/24
21400,21290,21410,21300,180,0.85%,2012-08-13,1391/05/23
21390,21370,21520,21480,180,0.85%,2012-08-12,1391/05/22
20800,20800,21350,21300,350,1.67%,2012-08-11,1391/05/21
20700,20570,20950,20950,100,0.48%,2012-08-09,1391/05/19
21970,20850,21970,20850,1130,5.42%,2012-08-08,1391/05/18
21800,21570,22100,21980,520,2.42%,2012-08-07,1391/05/17
20700,20700,21550,21460,1020,4.99%,2012-08-06,1391/05/16
20040,20040,20480,20440,360,1.79%,2012-08-05,1391/05/15
20070,20020,20170,20080,110,0.55%,2012-08-04,1391/05/14
20080,20080,20250,20190,120,0.60%,2012-08-02,1391/05/12
19820,19800,20080,20070,360,1.83%,2012-08-01,1391/05/11
19710,19630,19710,19710,30,0.15%,2012-07-31,1391/05/10
19500,19500,19680,19680,210,1.08%,2012-07-30,1391/05/09
19650,19420,19650,19470,230,1.18%,2012-07-29,1391/05/08
19600,19600,19740,19700,130,0.66%,2012-07-28,1391/05/07
19350,19350,19600,19570,280,1.45%,2012-07-26,1391/05/05
19200,19200,19340,19290,80,0.42%,2012-07-25,1391/05/04
19100,19100,19230,19210,130,0.68%,2012-07-24,1391/05/03
18960,18960,19090,19080,90,0.47%,2012-07-23,1391/05/02
19070,18980,19080,18990,100,0.53%,2012-07-22,1391/05/01
19080,19030,19100,19090,10,0.05%,2012-07-21,1391/04/31
19140,19080,19140,19100,50,0.26%,2012-07-19,1391/04/29
19040,19030,19220,19150,60,0.31%,2012-07-18,1391/04/28
19280,19090,19280,19090,110,0.58%,2012-07-17,1391/04/27
18900,18900,19200,19200,180,0.95%,2012-07-16,1391/04/26
19130,19010,19130,19020,130,0.68%,2012-07-15,1391/04/25
19350,19150,19350,19150,70,0.37%,2012-07-14,1391/04/24
19170,19150,19240,19220,80,0.42%,2012-07-12,1391/04/22
19330,19100,19340,19140,220,1.15%,2012-07-11,1391/04/21
19200,19200,19460,19360,230,1.20%,2012-07-10,1391/04/20
19020,18810,19160,19130,30,0.16%,2012-07-09,1391/04/19
19390,19040,19390,19100,360,1.88%,2012-07-08,1391/04/18
19580,19410,19600,19460,220,1.13%,2012-07-07,1391/04/17
19800,19610,19830,19680,80,0.41%,2012-07-04,1391/04/14
19410,19400,19760,19760,330,1.70%,2012-07-03,1391/04/13
19460,19280,19560,19430,100,0.51%,2012-07-02,1391/04/12
19890,19520,19890,19530,410,2.10%,2012-07-01,1391/04/11
19800,19520,20000,19940,210,1.05%,2012-06-30,1391/04/10
20150,20150,20150,20150,-,-,2012-06-29,1391/04/09
20150,20150,20150,20150,750,3.87%,2012-06-28,1391/04/08
19400,19400,19400,19400,200,1.04%,2012-06-27,1391/04/07
19200,19200,19200,19200,250,1.32%,2012-06-26,1391/04/06
18950,18950,18950,18950,100,0.53%,2012-06-25,1391/04/05
19050,19050,19050,19050,250,1.33%,2012-06-24,1391/04/04
18800,18800,18800,18800,500,2.73%,2012-06-23,1391/04/03
18300,18300,18300,18300,20,0.11%,2012-06-21,1391/04/01
18280,18280,18280,18280,180,0.99%,2012-06-20,1391/03/31
18100,18100,18100,18100,100,0.56%,2012-06-19,1391/03/30
18000,18000,18000,18000,150,0.84%,2012-06-17,1391/03/28
17850,17850,17850,17850,50,0.28%,2012-06-16,1391/03/27
17800,17800,17800,17800,200,1.14%,2012-06-14,1391/03/25
17600,17600,17600,17600,300,1.70%,2012-06-13,1391/03/24
17900,17900,17900,17900,250,1.40%,2012-06-12,1391/03/23
18150,18150,18150,18150,60,0.33%,2012-06-11,1391/03/22
18210,18210,18210,18210,40,0.22%,2012-06-10,1391/03/21
18250,18250,18250,18250,400,2.24%,2012-06-09,1391/03/20
17850,17850,17850,17850,150,0.85%,2012-06-07,1391/03/18
17700,17700,17700,17700,20,0.11%,2012-06-06,1391/03/17
17680,17680,17680,17680,90,0.51%,2012-06-05,1391/03/16
17770,17770,17770,17770,70,0.40%,2012-06-02,1391/03/13
17700,17700,17700,17700,20,0.11%,2012-05-31,1391/03/11
17680,17680,17680,17680,80,0.45%,2012-05-30,1391/03/10
17600,17600,17600,17600,300,1.73%,2012-05-29,1391/03/09
17300,17300,17300,17300,100,0.58%,2012-05-28,1391/03/08
17200,17200,17200,17200,470,2.73%,2012-05-27,1391/03/07
17670,17670,17670,17670,70,0.40%,2012-05-26,1391/03/06
17600,17600,17600,17600,890,5.33%,2012-05-24,1391/03/04
16710,16710,16710,16710,20,0.12%,2012-05-23,1391/03/03
16690,16690,16690,16690,160,0.96%,2012-05-22,1391/03/02
16850,16850,16850,16850,90,0.54%,2012-05-21,1391/03/01
16760,16760,16760,16760,90,0.54%,2012-05-20,1391/02/31
16850,16850,16850,16850,200,1.20%,2012-05-19,1391/02/30
16650,16650,16650,16650,270,1.65%,2012-05-17,1391/02/28
16380,16380,16380,16380,310,1.89%,2012-05-16,1391/02/27
16690,16690,16690,16690,440,2.71%,2012-05-15,1391/02/26
16250,16250,16250,16250,500,3.17%,2012-05-14,1391/02/25
15750,15750,15750,15750,140,0.89%,2012-05-13,1391/02/24
15890,15890,15890,15890,300,1.89%,2012-05-12,1391/02/23
16190,16190,16190,16190,310,1.91%,2012-05-10,1391/02/21
16500,16500,16500,16500,50,0.30%,2012-05-09,1391/02/20
16550,16550,16550,16550,90,0.54%,2012-05-08,1391/02/19
16640,16640,16640,16640,80,0.48%,2012-05-07,1391/02/18
16720,16720,16720,16720,60,0.36%,2012-05-06,1391/02/17
16780,16780,16780,16780,270,1.61%,2012-05-05,1391/02/16
17050,17050,17050,17050,40,0.23%,2012-05-03,1391/02/14
17090,17090,17090,17090,10,0.06%,2012-05-02,1391/02/13
17100,17100,17100,17100,150,0.88%,2012-05-01,1391/02/12
17250,17250,17250,17250,90,0.52%,2012-04-30,1391/02/11
17340,17340,17340,17340,690,4.14%,2012-04-29,1391/02/10
16650,16650,16650,16650,830,4.98%,2012-04-28,1391/02/09
17480,17480,17480,17480,100,0.57%,2012-04-26,1391/02/07
17580,17580,17580,17580,210,1.19%,2012-04-24,1391/02/05
17790,17790,17790,17790,160,0.90%,2012-04-23,1391/02/04
17950,17950,17950,17950,80,0.45%,2012-04-22,1391/02/03
18030,18030,18030,18030,150,0.83%,2012-04-21,1391/02/02
18180,18180,18180,18180,60,0.33%,2012-04-19,1391/01/31
18240,18240,18240,18240,240,1.33%,2012-04-18,1391/01/30
18000,18000,18000,18000,200,1.12%,2012-04-17,1391/01/29
17800,17800,17800,17800,500,2.89%,2012-04-16,1391/01/28
17300,17300,17300,17300,1500,8.67%,2012-04-15,1391/01/27
18800,18800,18800,18800,40,0.21%,2012-04-14,1391/01/26
18840,18840,18840,18840,40,0.21%,2012-04-12,1391/01/24
18800,18800,18800,18800,150,0.80%,2012-04-11,1391/01/23
18650,18650,18650,18650,350,1.88%,2012-04-10,1391/01/22
19000,19000,19000,19000,10,0.05%,2012-04-09,1391/01/21
19010,19010,19010,19010,90,0.47%,2012-04-08,1391/01/20
19100,19100,19100,19100,100,0.53%,2012-04-07,1391/01/19
19000,19000,19000,19000,50,0.26%,2012-04-05,1391/01/17
18950,18950,18950,18950,50,0.26%,2012-04-04,1391/01/16
19000,19000,19000,19000,120,0.63%,2012-04-03,1391/01/15
19120,19120,19120,19120,80,0.42%,2012-04-02,1391/01/14
19200,19200,19200,19200,-,-,2012-03-29,1391/01/10
19200,19200,19200,19200,200,1.05%,2012-03-28,1391/01/09
19000,19000,19000,19000,100,0.53%,2012-03-26,1391/01/07
18900,18900,18900,18900,250,1.32%,2012-03-25,1391/01/06
19150,19150,19150,19150,100,0.52%,2012-03-18,1390/12/28
19250,19250,19250,19250,750,4.05%,2012-03-17,1390/12/27
18500,18500,18500,18500,100,0.54%,2012-03-15,1390/12/25
18600,18600,18600,18600,200,1.08%,2012-03-14,1390/12/24
18800,18800,18800,18800,50,0.27%,2012-03-13,1390/12/23
18850,18850,18850,18850,150,0.80%,2012-03-12,1390/12/22
18700,18700,18700,18700,100,0.53%,2012-03-11,1390/12/21
18800,18800,18800,18800,200,1.06%,2012-03-10,1390/12/20
19000,19000,19000,19000,150,0.80%,2012-03-08,1390/12/18
18850,18850,18850,18850,100,0.53%,2012-03-07,1390/12/17
18950,18950,18950,18950,150,0.79%,2012-03-06,1390/12/16
19100,19100,19100,19100,100,0.53%,2012-03-05,1390/12/15
19000,19000,19000,19000,250,1.32%,2012-03-04,1390/12/14
19250,19250,19250,19250,-,-,2012-03-03,1390/12/13
19250,19250,19250,19250,50,0.26%,2012-03-01,1390/12/11
19200,19200,19200,19200,700,3.78%,2012-02-29,1390/12/10
18500,18500,18500,18500,200,1.08%,2012-02-28,1390/12/09
18700,18700,18700,18700,600,3.21%,2012-02-27,1390/12/08
19300,19300,19300,19300,50,0.26%,2012-02-26,1390/12/07
19350,19350,19350,19350,-,-,2012-02-23,1390/12/04
19350,19350,19350,19350,100,0.52%,2012-02-22,1390/12/03
19450,19450,19450,19450,50,0.26%,2012-02-21,1390/12/02
19400,19400,19400,19400,200,1.04%,2012-02-20,1390/12/01
19200,19200,19200,19200,200,1.04%,2012-02-19,1390/11/30
19400,19400,19400,19400,200,1.03%,2012-02-18,1390/11/29
19600,19600,19600,19600,100,0.51%,2012-02-16,1390/11/27
19500,19500,19500,19500,150,0.78%,2012-02-15,1390/11/26
19350,19350,19350,19350,350,1.84%,2012-02-14,1390/11/25
19000,19000,19000,19000,400,2.11%,2012-02-13,1390/11/24
19400,19400,19400,19400,200,1.04%,2012-02-12,1390/11/23
19200,19200,19200,19200,300,1.59%,2012-02-08,1390/11/19
18900,18900,18900,18900,100,0.53%,2012-02-07,1390/11/18
18800,18800,18800,18800,300,1.62%,2012-02-06,1390/11/17
18500,18500,18500,18500,750,4.23%,2012-02-05,1390/11/16
17750,17750,17750,17750,550,3.10%,2012-02-04,1390/11/15
18300,18300,18300,18300,-,-,2012-02-01,1390/11/12
18300,18300,18300,18300,-,-,2012-01-30,1390/11/10
18300,18300,18300,18300,600,3.39%,2012-01-29,1390/11/09
17700,17700,17700,17700,700,4.12%,2012-01-28,1390/11/08
17000,17000,17000,17000,2000,11.76%,2012-01-26,1390/11/06
19000,19000,19000,19000,2000,10.53%,2012-01-25,1390/11/05
21000,21000,21000,21000,2000,10.53%,2012-01-23,1390/11/03
19000,19000,19000,19000,800,4.40%,2012-01-21,1390/11/01
18200,18200,18200,18200,-,-,2012-01-19,1390/10/29
18200,18200,18200,18200,800,4.60%,2012-01-18,1390/10/28
17400,17400,17400,17400,500,2.96%,2012-01-17,1390/10/27
16900,16900,16900,16900,50,0.30%,2012-01-16,1390/10/26
16950,16950,16950,16950,30,0.18%,2012-01-12,1390/10/22
16920,16920,16920,16920,20,0.12%,2012-01-11,1390/10/21
16900,16900,16900,16900,-,-,2012-01-10,1390/10/20
16900,16900,16900,16900,350,2.11%,2012-01-09,1390/10/19
16550,16550,16550,16550,580,3.63%,2012-01-08,1390/10/18
15970,15970,15970,15970,10,0.06%,2012-01-07,1390/10/17
15980,15980,15980,15980,180,1.14%,2012-01-05,1390/10/15
15800,15800,15800,15800,400,2.53%,2012-01-04,1390/10/14
16200,16200,16200,16200,1200,7.41%,2012-01-03,1390/10/13
17400,17400,17400,17400,1500,9.43%,2012-01-02,1390/10/12
