<OPEN>,<LOW>,<HIGH>,<CLOSE>,<amount>,<perc>,<DTYYYYMMDD>,<shamsi>
"37,490","37,480","37,500","37,490",10,0.03%,2017-04-21,1396/02/01
"37,500","37,470","37,500","37,480",10,0.03%,2017-04-19,1396/01/30
"37,490","37,490","37,510","37,490",10,0.03%,2017-04-18,1396/01/29
"37,540","37,500","37,540","37,500",50,0.13%,2017-04-17,1396/01/28
"37,560","37,540","37,570","37,550",-,-,2017-04-16,1396/01/27
"37,590","37,550","37,590","37,550",50,0.13%,2017-04-15,1396/01/26
"37,570","37,570","37,610","37,600",10,0.03%,2017-04-14,1396/01/25
"37,620","37,590","37,620","37,590",40,0.11%,2017-04-12,1396/01/23
"37,650","37,590","37,650","37,630",-,-,2017-04-11,1396/01/22
"37,650","37,620","37,670","37,630",-,-,2017-04-09,1396/01/20
"37,600","37,600","37,640","37,630",20,0.05%,2017-04-08,1396/01/19
"37,620","37,580","37,630","37,610",-,-,2017-04-07,1396/01/18
"37,630","37,610","37,650","37,610",40,0.11%,2017-04-05,1396/01/16
"37,490","37,490","37,650","37,650",120,0.32%,2017-04-04,1396/01/15
"37,700","37,530","37,700","37,530",160,0.43%,2017-04-03,1396/01/14
"37,510","37,490","37,730","37,690",290,0.78%,2017-04-02,1396/01/13
"37,480","37,390","37,480","37,400",120,0.32%,2017-03-29,1396/01/09
"37,630","37,500","37,630","37,520",140,0.37%,2017-03-28,1396/01/08
"38,550","37,630","38,550","37,660",20,0.05%,2017-03-27,1396/01/07
"37,570","37,330","37,640","37,640",100,0.27%,2017-03-26,1396/01/06
"37,650","37,540","37,680","37,540",130,0.35%,2017-03-25,1396/01/05
"37,580","37,550","37,670","37,670",190,0.51%,2017-03-24,1396/01/04
"37,510","37,480","37,510","37,480",-,-,2017-03-22,1396/01/02
"37,520","37,450","37,520","37,480",-,-,2017-03-20,1395/12/30
"37,590","37,460","37,590","37,480",90,0.24%,2017-03-17,1395/12/27
"37,920","37,540","37,920","37,570",380,1.01%,2017-03-15,1395/12/25
"37,650","37,650","37,970","37,950",320,0.85%,2017-03-14,1395/12/24
"37,490","37,460","37,980","37,630",130,0.35%,2017-03-13,1395/12/23
"37,500","37,430","37,510","37,500",10,0.03%,2017-03-12,1395/12/22
"37,580","37,480","37,600","37,490",100,0.27%,2017-03-11,1395/12/21
"37,520","37,520","37,660","37,590",100,0.27%,2017-03-10,1395/12/20
"37,250","37,250","37,540","37,490",250,0.67%,2017-03-08,1395/12/18
"37,450","37,230","37,450","37,240",220,0.59%,2017-03-07,1395/12/17
"37,600","37,460","37,600","37,460",150,0.40%,2017-03-06,1395/12/16
"37,730","37,610","37,730","37,610",130,0.35%,2017-03-05,1395/12/15
"37,800","37,730","37,800","37,740",70,0.19%,2017-03-04,1395/12/14
"37,840","37,810","37,850","37,810",20,0.05%,2017-03-03,1395/12/13
"37,830","37,830","37,830","37,830",10,0.03%,2017-03-01,1395/12/11
"37,800","37,800","37,850","37,840",50,0.13%,2017-02-28,1395/12/10
"37,780","37,720","37,790","37,790",-,-,2017-02-27,1395/12/09
"37,830","37,780","38,200","37,790",20,0.05%,2017-02-26,1395/12/08
"37,790","37,790","37,810","37,810",30,0.08%,2017-02-25,1395/12/07
"37,810","37,770","37,820","37,780",20,0.05%,2017-02-24,1395/12/06
"37,790","37,780","37,810","37,800",-,-,2017-02-22,1395/12/04
"38,680","37,780","38,680","37,800",70,0.19%,2017-02-21,1395/12/03
"37,910","37,860","38,430","37,870",30,0.08%,2017-02-20,1395/12/02
"37,920","37,890","37,920","37,900",30,0.08%,2017-02-19,1395/12/01
"38,010","37,920","38,130","37,930",90,0.24%,2017-02-18,1395/11/30
"38,100","38,000","38,110","38,020",90,0.24%,2017-02-17,1395/11/29
"38,140","38,100","38,150","38,110",40,0.10%,2017-02-15,1395/11/27
"38,140","38,140","38,250","38,150",70,0.18%,2017-02-14,1395/11/26
"38,130","38,060","38,140","38,080",60,0.16%,2017-02-13,1395/11/25
"38,220","38,140","38,230","38,140",90,0.24%,2017-02-12,1395/11/24
"38,270","38,230","38,380","38,230",60,0.16%,2017-02-11,1395/11/23
"38,320","38,290","38,360","38,290",30,0.08%,2017-02-10,1395/11/22
"38,250","38,180","38,270","38,260",-,-,2017-02-08,1395/11/20
"38,370","38,260","38,370","38,260",100,0.26%,2017-02-07,1395/11/19
"38,480","38,300","38,480","38,360",110,0.29%,2017-02-06,1395/11/18
"38,540","38,470","38,560","38,470",50,0.13%,2017-02-05,1395/11/17
"38,440","38,440","38,700","38,520",90,0.23%,2017-02-04,1395/11/16
"38,260","38,260","38,440","38,430",190,0.50%,2017-02-03,1395/11/15
"38,250","38,160","38,250","38,240",20,0.05%,2017-02-01,1395/11/13
"38,260","38,200","38,310","38,260",50,0.13%,2017-01-31,1395/11/12
"38,220","38,130","38,250","38,210",20,0.05%,2017-01-30,1395/11/11
"38,530","38,210","38,530","38,230",280,0.73%,2017-01-29,1395/11/10
"38,600","38,430","38,630","38,510",80,0.21%,2017-01-28,1395/11/09
"38,660","38,570","38,730","38,590",10,0.03%,2017-01-27,1395/11/08
"38,650","38,550","38,650","38,580",20,0.05%,2017-01-25,1395/11/06
"38,560","38,490","38,640","38,600",60,0.16%,2017-01-24,1395/11/05
"38,450","38,450","38,850","38,540",40,0.10%,2017-01-23,1395/11/04
"38,290","38,280","38,590","38,500",170,0.44%,2017-01-22,1395/11/03
"38,050","37,890","38,350","38,330",250,0.66%,2017-01-21,1395/11/02
"38,270","37,870","38,370","38,080",160,0.42%,2017-01-20,1395/11/01
"38,420","38,120","38,420","38,240",40,0.10%,2017-01-18,1395/10/29
"38,670","38,130","38,670","38,200",140,0.37%,2017-01-17,1395/10/28
"39,080","38,340","39,460","38,340",800,2.09%,2017-01-16,1395/10/27
"39,400","39,090","39,410","39,140",300,0.77%,2017-01-15,1395/10/26
"39,470","39,160","39,470","39,440",70,0.18%,2017-01-14,1395/10/25
"39,810","39,480","39,850","39,510",280,0.71%,2017-01-13,1395/10/24
"39,800","39,670","39,820","39,790",-,-,2017-01-11,1395/10/22
"39,660","39,510","39,790","39,790",140,0.35%,2017-01-10,1395/10/21
"39,480","39,480","39,660","39,650",200,0.51%,2017-01-08,1395/10/19
"39,550","39,420","39,560","39,450",410,1.05%,2017-01-07,1395/10/18
"39,090","39,010","39,110","39,040",10,0.03%,2017-01-06,1395/10/17
"39,050","38,940","39,080","39,030",30,0.08%,2017-01-04,1395/10/15
"39,200","38,790","39,200","39,000",140,0.36%,2017-01-03,1395/10/14
"38,800","38,800","39,190","39,140",350,0.90%,2017-01-02,1395/10/13
"38,260","38,260","38,810","38,790",440,1.15%,2017-01-01,1395/10/12
"39,260","38,270","39,260","38,350",1130,2.95%,2016-12-31,1395/10/11
"40,200","39,480","40,260","39,480",810,2.05%,2016-12-30,1395/10/10
"40,770","40,190","40,770","40,290",460,1.14%,2016-12-28,1395/10/08
"40,570","40,570","41,230","40,750",460,1.13%,2016-12-27,1395/10/07
"40,830","40,830","41,210","41,210",490,1.20%,2016-12-26,1395/10/06
"40,530","40,220","40,890","40,720",60,0.15%,2016-12-25,1395/10/05
"40,030","39,750","40,680","40,660",780,1.96%,2016-12-24,1395/10/04
"39,830","39,770","39,880","39,880",30,0.08%,2016-12-23,1395/10/03
"39,790","39,780","39,910","39,850",70,0.18%,2016-12-21,1395/10/01
"39,370","39,370","39,780","39,780",600,1.53%,2016-12-20,1395/09/30
"39,220","39,160","39,320","39,180",10,0.03%,2016-12-19,1395/09/29
"39,300","39,110","39,300","39,170",110,0.28%,2016-12-18,1395/09/28
"39,100","39,100","39,310","39,280",-,-,2016-12-17,1395/09/27
"39,200","39,190","39,280","39,280",140,0.36%,2016-12-14,1395/09/24
"39,160","39,110","39,200","39,140",170,0.44%,2016-12-13,1395/09/23
"38,750","38,750","38,990","38,970",290,0.75%,2016-12-12,1395/09/22
"39,000","38,680","39,000","38,680",230,0.59%,2016-12-11,1395/09/21
"39,100","38,850","39,100","38,910",80,0.21%,2016-12-10,1395/09/20
"39,130","38,900","39,130","38,990",-,-,2016-12-09,1395/09/19
"38,990","38,840","38,990","38,990",230,0.59%,2016-12-07,1395/09/17
"38,990","38,720","38,990","38,760",120,0.31%,2016-12-06,1395/09/16
"39,150","38,680","39,150","38,880",80,0.21%,2016-12-05,1395/09/15
"38,390","38,390","38,990","38,960",10,0.03%,2016-12-04,1395/09/14
"38,800","38,470","39,220","38,950",930,2.45%,2016-12-03,1395/09/13
"38,130","37,830","38,150","38,020",270,0.71%,2016-12-02,1395/09/12
"38,850","37,890","38,850","38,290",420,1.10%,2016-11-30,1395/09/10
"38,050","37,920","38,740","38,710",800,2.11%,2016-11-28,1395/09/08
"37,180","37,180","37,940","37,910",450,1.20%,2016-11-26,1395/09/06
"37,040","36,990","37,490","37,460",280,0.75%,2016-11-25,1395/09/05
"37,050","37,050","37,240","37,180",150,0.41%,2016-11-23,1395/09/03
"36,880","36,800","37,110","37,030",260,0.71%,2016-11-22,1395/09/02
"36,840","36,680","36,840","36,770",40,0.11%,2016-11-21,1395/09/01
"36,720","36,320","36,760","36,730",80,0.22%,2016-11-20,1395/08/30
"36,900","36,420","36,900","36,810",40,0.11%,2016-11-18,1395/08/28
"36,800","36,710","36,920","36,850",110,0.30%,2016-11-16,1395/08/26
"36,660","36,660","36,750","36,740",60,0.16%,2016-11-15,1395/08/25
"36,670","36,660","36,700","36,680",-,-,2016-11-14,1395/08/24
"36,650","36,500","36,690","36,680",130,0.36%,2016-11-13,1395/08/23
"36,440","36,440","36,590","36,550",70,0.19%,2016-11-12,1395/08/22
"36,560","36,480","36,680","36,480",90,0.25%,2016-11-11,1395/08/21
"36,590","36,390","36,590","36,570",90,0.25%,2016-11-09,1395/08/19
"36,310","36,310","36,520","36,480",80,0.22%,2016-11-08,1395/08/18
"35,750","35,750","36,460","36,400",150,0.41%,2016-11-07,1395/08/17
"36,320","36,230","36,320","36,250",40,0.11%,2016-11-06,1395/08/16
"36,180","36,180","36,290","36,290",60,0.17%,2016-11-05,1395/08/15
"36,120","36,120","36,280","36,230",30,0.08%,2016-11-04,1395/08/14
"36,240","36,080","36,270","36,200",30,0.08%,2016-11-02,1395/08/12
"36,300","36,190","36,300","36,230",40,0.11%,2016-11-01,1395/08/11
"36,280","36,210","36,280","36,270",80,0.22%,2016-10-31,1395/08/10
"36,190","36,110","36,210","36,190",80,0.22%,2016-10-30,1395/08/09
"36,190","35,830","36,190","36,110",30,0.08%,2016-10-29,1395/08/08
"36,120","36,010","36,150","36,080",100,0.28%,2016-10-28,1395/08/07
"35,800","35,800","36,180","36,180",130,0.36%,2016-10-26,1395/08/05
"35,920","35,770","36,080","36,050",370,1.04%,2016-10-25,1395/08/04
"35,950","35,680","35,980","35,680",270,0.76%,2016-10-24,1395/08/03
"35,870","35,870","35,950","35,950",40,0.11%,2016-10-23,1395/08/02
"35,920","35,790","35,920","35,910",30,0.08%,2016-10-22,1395/08/01
"35,850","35,850","35,880","35,880",30,0.08%,2016-10-21,1395/07/30
"35,910","35,780","35,920","35,850",-,-,2016-10-19,1395/07/28
"35,900","35,820","35,900","35,850",20,0.06%,2016-10-18,1395/07/27
"35,950","35,800","35,950","35,830",20,0.06%,2016-10-17,1395/07/26
"35,950","35,440","35,950","35,850",30,0.08%,2016-10-16,1395/07/25
"35,970","35,880","35,980","35,880",-,-,2016-10-15,1395/07/24
"35,890","35,880","35,970","35,880",30,0.08%,2016-10-14,1395/07/23
"35,950","35,800","35,950","35,850",-,-,2016-10-12,1395/07/21
"35,900","35,810","35,900","35,850",40,0.11%,2016-10-09,1395/07/18
"35,810","35,790","35,820","35,810",40,0.11%,2016-10-08,1395/07/17
"35,800","35,400","35,870","35,850",130,0.36%,2016-10-07,1395/07/16
"35,880","35,720","35,880","35,720",150,0.42%,2016-10-05,1395/07/14
"35,890","35,670","35,890","35,870",10,0.03%,2016-10-04,1395/07/13
"35,880","35,830","35,880","35,860",50,0.14%,2016-10-03,1395/07/12
"35,850","35,800","35,850","35,810",40,0.11%,2016-10-02,1395/07/11
"35,700","35,700","35,860","35,770",60,0.17%,2016-10-01,1395/07/10
"35,800","35,620","35,870","35,830",30,0.08%,2016-09-30,1395/07/09
"35,800","35,740","35,810","35,800",190,0.53%,2016-09-28,1395/07/07
"35,750","35,610","35,760","35,610",120,0.34%,2016-09-27,1395/07/06
"35,800","35,670","35,800","35,730",30,0.08%,2016-09-26,1395/07/05
"35,700","35,640","35,760","35,700",20,0.06%,2016-09-25,1395/07/04
"35,720","35,650","35,740","35,680",50,0.14%,2016-09-24,1395/07/03
"35,670","35,610","35,670","35,630",90,0.25%,2016-09-23,1395/07/02
"35,760","35,520","35,760","35,540",60,0.17%,2016-09-21,1395/06/31
"35,600","35,590","35,650","35,600",80,0.23%,2016-09-20,1395/06/30
"35,710","35,520","35,710","35,520",80,0.23%,2016-09-18,1395/06/28
"35,740","35,490","35,740","35,600",20,0.06%,2016-09-17,1395/06/27
"35,540","35,400","35,630","35,620",100,0.28%,2016-09-16,1395/06/26
"35,550","35,490","35,720","35,720",90,0.25%,2016-09-14,1395/06/24
"35,510","35,480","35,630","35,630",20,0.06%,2016-09-13,1395/06/23
"35,500","35,470","35,610","35,610",110,0.31%,2016-09-12,1395/06/22
"35,520","35,420","35,550","35,500",50,0.14%,2016-09-10,1395/06/20
"35,530","35,450","35,560","35,450",120,0.34%,2016-09-09,1395/06/19
"35,610","35,450","35,610","35,570",30,0.08%,2016-09-07,1395/06/17
"35,560","35,460","35,580","35,540",10,0.03%,2016-09-06,1395/06/16
"35,490","35,470","35,610","35,550",30,0.08%,2016-09-05,1395/06/15
"35,590","35,430","35,700","35,520",130,0.37%,2016-09-04,1395/06/14
"35,640","35,560","35,650","35,650",60,0.17%,2016-09-03,1395/06/13
"35,700","35,550","35,700","35,590",20,0.06%,2016-09-02,1395/06/12
"35,470","35,430","35,630","35,570",20,0.06%,2016-08-31,1395/06/10
"35,480","35,480","35,640","35,550",-,-,2016-08-30,1395/06/09
"35,510","35,490","35,640","35,550",-,-,2016-08-29,1395/06/08
"35,580","35,450","35,580","35,550",50,0.14%,2016-08-28,1395/06/07
"35,700","35,480","35,700","35,500",60,0.17%,2016-08-27,1395/06/06
"35,390","35,390","35,600","35,560",260,0.74%,2016-08-26,1395/06/05
"35,430","35,300","35,480","35,300",130,0.37%,2016-08-24,1395/06/03
"35,680","35,400","35,680","35,430",10,0.03%,2016-08-23,1395/06/02
"35,570","35,380","35,570","35,420",50,0.14%,2016-08-22,1395/06/01
"35,390","35,350","35,510","35,470",200,0.57%,2016-08-21,1395/05/31
"35,370","35,270","35,510","35,270",150,0.43%,2016-08-20,1395/05/30
"35,520","35,120","35,540","35,120",330,0.94%,2016-08-19,1395/05/29
"35,440","35,340","35,530","35,450",30,0.08%,2016-08-17,1395/05/27
"35,320","35,280","35,510","35,420",10,0.03%,2016-08-16,1395/05/26
"35,210","35,210","35,490","35,430",-,-,2016-08-15,1395/05/25
"35,640","35,290","35,640","35,430",120,0.34%,2016-08-14,1395/05/24
"35,350","35,310","35,490","35,310",210,0.59%,2016-08-13,1395/05/23
"35,350","35,350","35,540","35,520",240,0.68%,2016-08-12,1395/05/22
"35,280","35,280","35,280","35,280",100,0.28%,2016-08-11,1395/05/21
"35,540","35,340","35,580","35,380",30,0.08%,2016-08-10,1395/05/20
"35,430","35,310","35,490","35,350",100,0.28%,2016-08-09,1395/05/19
"35,380","35,280","35,450","35,450",50,0.14%,2016-08-08,1395/05/18
"35,390","35,350","35,420","35,400",70,0.20%,2016-08-07,1395/05/17
"35,390","35,290","35,390","35,330",60,0.17%,2016-08-06,1395/05/16
"35,320","35,210","35,320","35,270",100,0.28%,2016-08-05,1395/05/15
"35,350","35,120","35,380","35,170",140,0.40%,2016-08-03,1395/05/13
"35,360","35,290","35,420","35,310",90,0.25%,2016-08-02,1395/05/12
"35,380","35,340","35,400","35,400",120,0.34%,2016-08-01,1395/05/11
"35,350","35,270","35,370","35,280",100,0.28%,2016-07-31,1395/05/10
"35,410","35,300","35,410","35,380",60,0.17%,2016-07-30,1395/05/09
"35,380","35,120","35,440","35,440",260,0.74%,2016-07-27,1395/05/06
"35,370","35,180","35,370","35,180",-,-,2016-07-26,1395/05/05
"35,250","35,170","35,250","35,180",70,0.20%,2016-07-25,1395/05/04
"35,150","35,080","35,220","35,110",60,0.17%,2016-07-24,1395/05/03
"35,170","35,140","35,170","35,170",80,0.23%,2016-07-23,1395/05/02
"35,100","35,070","35,120","35,090",60,0.17%,2016-07-22,1395/05/01
"35,080","35,030","35,180","35,030",100,0.29%,2016-07-20,1395/04/30
"35,150","35,030","35,210","35,130",60,0.17%,2016-07-19,1395/04/29
"35,080","35,000","35,230","35,190",40,0.11%,2016-07-18,1395/04/28
"35,270","34,990","35,270","35,150",30,0.09%,2016-07-17,1395/04/27
"35,150","34,940","35,150","35,120",10,0.03%,2016-07-16,1395/04/26
"35,120","35,080","35,210","35,110",70,0.20%,2016-07-15,1395/04/25
"35,130","34,990","35,220","35,040",30,0.09%,2016-07-13,1395/04/23
"35,320","34,990","35,320","35,010",110,0.31%,2016-07-12,1395/04/22
"35,290","35,070","35,290","35,120",110,0.31%,2016-07-11,1395/04/21
"35,070","34,940","35,070","35,010",40,0.11%,2016-07-10,1395/04/20
"34,810","34,750","35,030","34,970",140,0.40%,2016-07-09,1395/04/19
"34,900","34,760","34,900","34,830",40,0.11%,2016-07-08,1395/04/18
"34,930","34,780","34,930","34,870",-,-,2016-07-04,1395/04/14
"34,830","34,680","34,880","34,870",80,0.23%,2016-07-03,1395/04/13
"35,120","34,790","35,120","34,790",370,1.06%,2016-07-02,1395/04/12
"35,340","35,110","35,350","35,160",130,0.37%,2016-07-01,1395/04/11
"35,310","35,290","35,370","35,290",100,0.28%,2016-06-29,1395/04/09
"34,910","34,910","35,190","35,190",300,0.86%,2016-06-28,1395/04/08
"34,870","34,870","35,000","34,890",40,0.11%,2016-06-27,1395/04/07
"34,710","34,710","34,890","34,850",240,0.69%,2016-06-25,1395/04/05
"34,550","34,550","34,610","34,610",20,0.06%,2016-06-24,1395/04/04
"34,620","34,620","34,650","34,630",30,0.09%,2016-06-21,1395/04/01
"34,570","34,570","34,610","34,600",50,0.14%,2016-06-20,1395/03/31
"34,550","34,550","34,580","34,550",10,0.03%,2016-06-19,1395/03/30
"34,560","34,540","34,570","34,540",-,-,2016-06-18,1395/03/29
"34,540","34,540","34,540","34,540",10,0.03%,2016-06-17,1395/03/28
"34,590","34,550","34,590","34,550",50,0.14%,2016-06-15,1395/03/26
"34,580","34,580","34,640","34,600",10,0.03%,2016-06-14,1395/03/25
"34,560","34,560","34,600","34,590",60,0.17%,2016-06-13,1395/03/24
"34,580","34,530","34,580","34,530",70,0.20%,2016-06-12,1395/03/23
"34,590","34,580","34,600","34,600",10,0.03%,2016-06-11,1395/03/22
"34,620","34,610","34,660","34,610",10,0.03%,2016-06-10,1395/03/21
"34,590","34,590","34,600","34,600",20,0.06%,2016-06-08,1395/03/19
"34,560","34,520","34,590","34,580",30,0.09%,2016-06-07,1395/03/18
"34,540","34,540","34,580","34,550",20,0.06%,2016-06-06,1395/03/17
"34,660","34,530","34,660","34,530",140,0.41%,2016-06-05,1395/03/16
"34,700","34,670","34,700","34,670",40,0.12%,2016-06-04,1395/03/15
"34,700","34,700","34,710","34,710",-,-,2016-06-03,1395/03/14
"34,700","34,700","34,710","34,710",-,-,2016-06-02,1395/03/13
"34,720","34,710","34,750","34,710",60,0.17%,2016-06-01,1395/03/12
"34,630","34,600","34,650","34,650",-,-,2016-05-31,1395/03/11
"34,650","34,650","34,740","34,650",20,0.06%,2016-05-30,1395/03/10
"34,690","34,580","34,710","34,630",70,0.20%,2016-05-29,1395/03/09
"34,830","34,690","34,830","34,700",90,0.26%,2016-05-28,1395/03/08
"34,700","34,700","34,840","34,790",240,0.69%,2016-05-27,1395/03/07
"34,570","34,550","34,600","34,550",10,0.03%,2016-05-25,1395/03/05
"34,640","34,540","34,640","34,540",10,0.03%,2016-05-24,1395/03/04
"34,540","34,520","34,560","34,550",60,0.17%,2016-05-23,1395/03/03
"34,400","34,400","34,500","34,490",100,0.29%,2016-05-22,1395/03/02
"34,400","34,390","34,400","34,390",20,0.06%,2016-05-20,1395/02/31
"34,410","34,370","34,420","34,370",-,-,2016-05-18,1395/02/29
"34,380","34,350","34,380","34,370",-,-,2016-05-17,1395/02/28
"34,410","34,370","34,410","34,370",20,0.06%,2016-05-16,1395/02/27
"34,450","34,390","34,460","34,390",30,0.09%,2016-05-15,1395/02/26
"34,390","34,360","34,420","34,420",20,0.06%,2016-05-14,1395/02/25
"34,400","34,400","34,400","34,400",30,0.09%,2016-05-13,1395/02/24
"34,500","34,430","34,500","34,430",60,0.17%,2016-05-11,1395/02/22
"34,510","34,490","34,580","34,490",10,0.03%,2016-05-10,1395/02/21
"34,510","34,500","34,540","34,500",50,0.15%,2016-05-09,1395/02/20
"34,450","34,390","34,450","34,450",10,0.03%,2016-05-08,1395/02/19
"34,450","34,420","34,510","34,460",20,0.06%,2016-05-07,1395/02/18
"34,440","34,300","34,440","34,440",10,0.03%,2016-05-06,1395/02/17
"34,480","34,420","34,480","34,430",40,0.12%,2016-05-03,1395/02/14
"34,560","34,470","34,570","34,470",30,0.09%,2016-05-02,1395/02/13
"34,570","34,500","34,620","34,500",10,0.03%,2016-05-01,1395/02/12
"34,540","34,480","34,540","34,510",40,0.12%,2016-04-30,1395/02/11
"34,560","34,530","34,570","34,550",20,0.06%,2016-04-29,1395/02/10
"34,630","34,570","34,630","34,570",30,0.09%,2016-04-27,1395/02/08
"34,650","34,600","34,650","34,600",-,-,2016-04-26,1395/02/07
"34,660","34,600","34,660","34,600",70,0.20%,2016-04-25,1395/02/06
"34,700","34,670","34,730","34,670",20,0.06%,2016-04-24,1395/02/05
"34,650","34,650","34,710","34,690",100,0.29%,2016-04-23,1395/02/04
"34,630","34,590","34,630","34,590",10,0.03%,2016-04-22,1395/02/03
"34,680","34,580","34,680","34,580",60,0.17%,2016-04-19,1395/01/31
"34,540","34,540","34,640","34,640",130,0.38%,2016-04-18,1395/01/30
"34,590","34,510","34,590","34,510",40,0.12%,2016-04-17,1395/01/29
"34,700","34,550","34,700","34,550",90,0.26%,2016-04-16,1395/01/28
"34,740","34,640","34,740","34,640",20,0.06%,2016-04-15,1395/01/27
"34,650","34,590","34,650","34,620",40,0.12%,2016-04-13,1395/01/25
"34,670","34,630","34,690","34,660",30,0.09%,2016-04-12,1395/01/24
"34,820","34,690","34,820","34,690",10,0.03%,2016-04-11,1395/01/23
"34,750","34,700","34,750","34,700",20,0.06%,2016-04-10,1395/01/22
"34,760","34,720","34,800","34,720",30,0.09%,2016-04-09,1395/01/21
"34,670","34,670","34,690","34,690",40,0.12%,2016-04-08,1395/01/20
